"ID","A","B","QUANTIDADE"
"3390","Coconut","Pepper","1"
"3394","Potato","Sesame","10"
"3397","Sweet basil","Tarragon","5"
"3402","White champagne","Bivalvia (Clam, Mussel, Oyster)","11"
"3414","Vaccinium (Blueberry, Cranberry, Huckleberry)","Rye bread","25"
"3425","Garlic","Shiitake","4"
"3426","Sheep (Mutton, Lamb)","Pineapple","20"
"3428","Milk (Cow)","Papaya","42"
"3444","Banana","Buttermilk","2"
"3453","Enokitake","Leek","15"
"3466","Oat","Peanut oil","3"
"3468","Green cabbage","Plant","1"
"3470","Milk (Cow)","Peach","29"
"3478","Blue cheese","Coconut","41"
"3481","Cheddar Cheese","Bean","47"
"3483","Pepper","Domestic pig","1"
"3491","Blackcurrant","Okra","3"
"3499","Mandarin orange (Clementine, Tangerine)","Watercress","1"
"3502","Broccoli","Lima bean","5"
"3505","Essential oil","Elderberry","2"
"3510","Mushrooms","Essential oil","9"
"3519","Cinnamon","Black raisin","3"
"3522","Black raisin","Rice","11"
"3529","Macadamia nut","Peanut","18"
"3532","White champagne","Walnut","8"
"3556","Cheese","Yam","1"
"3557","Beer","Sesame","13"
"3563","Black tea","Squid","11"
"3565","Cassava","Cheese","4"
"3566","Cauliflower","Lobster","2"
"3567","Common buckwheat","Port wine","22"
"3579","Whisky","Shrimp","2"
"3582","Sour orange","Ginger","12"
"3585","Apricot","Essential oil","46"
"3587","Cattle (Beef, Veal)","Vanilla","31"
"3600","Anise","Coriander","6"
"3607","Coriander","Garden rhubarb","1"
"3621","Pear","Sweet orange","4"
"3624","Olive oil","Turkey","1"
"3625","Sausage","Pepper","1"
"3638","Cheese","Shrimp","36"
"3658","Common bean","Shallot","2"
"3660","Peanut oil","Cattle (Beef, Veal)","15"
"3661","White bread","Winter squash","4"
"3663","Sweet orange","Yam","1"
"3670","Tarragon","Nutmeg","1"
"3671","Gin","Peach","4"
"3688","Sweet orange","Cheese","41"
"3699","Banana","Sweet bay","11"
"3704","Domestic pig","Sesame","1"
"3713","Brassicas","Shallot","1"
"3723","Corn","Nutmeg","2"
"3728","Chicken","Essential oil","1"
"3750","Red wine","Apple cider","52"
"3751","White bread","Black raisin","9"
"3752","Coffee","Strawberry","11"
"3753","Adzuki bean","Pecan nut","26"
"3761","Blue cheese","Mate","21"
"3769","Chervil","Guava","1"
"3774","Coconut oil","Lemon","1"
"3791","Kiwi","Cattle (Beef, Veal)","21"
"3794","Cloves","Lime","12"
"3796","Bean","White bread","28"
"3810","Sour orange","Liquor","6"
"3818","Swiss cheese","Quince","19"
"3821","Common bean","Plant","29"
"3822","Green bell pepper","Essential oil","4"
"3832","Buttermilk","Domestic pig","7"
"3836","Vaccinium (Blueberry, Cranberry, Huckleberry)","Wild celery","20"
"3838","Sheep (Mutton, Lamb)","Yogurt","16"
"3841","Vaccinium (Blueberry, Cranberry, Huckleberry)","Lime","32"
"3846","Garlic","Sausage","2"
"3847","Rice","Spearmint","8"
"3852","Mandarin orange (Clementine, Tangerine)","Radish","1"
"3853","Sour orange","Freshwater eel","3"
"3854","Blue cheese","Scallop","28"
"3858","Cinnamon","Lemon","19"
"3859","Butter","Meat","30"
"3861","Elderberry","Macroalgae","1"
"3873","Black raspberry","Wheat bread","19"
"3875","Bean","Lima bean","86"
"3877","Endive","Rosemary","2"
"3882","Black raisin","Bean","15"
"3890","Domestic pig","Pineapple","28"
"3898","Vaccinium (Blueberry, Cranberry, Huckleberry)","Leek","13"
"3899","Cheese","Salmon","42"
"3903","Saffron","Salmon","1"
"3913","Blackcurrant","Scallop","5"
"3920","Blackcurrant","Pepper","7"
"3921","Bean","Coffee","43"
"3934","Lichee","Peanut","5"
"3937","Bean","Other fermented milk","4"
"3939","Rum","Bean","44"
"3940","Chili","Mentha","9"
"3942","Sausage","Roe","4"
"3943","Vaccinium (Blueberry, Cranberry, Huckleberry)","Sake","3"
"3946","Coriander","Liquor","5"
"3953","Ginger","Grapefruit","14"
"3956","Mushrooms","Shrimp","35"
"3959","Cheese","Rye","1"
"3960","Endive","Cattle (Beef, Veal)","16"
"3973","Parsley","Radish","2"
"3977","Coffee","Lichee","8"
"3980","Black raspberry","Fishes","17"
"3986","Sausage","Cheese","33"
"3988","Kumquat","Pineapple","1"
"3991","Mango","Unknown","2"
"3993","Liquor","Olive","5"
"3996","Crab","Cattle (Beef, Veal)","28"
"3998","Vaccinium (Blueberry, Cranberry, Huckleberry)","Salmon","19"
"4000","Coconut","Grape","23"
"4008","Nectarine","Vinegar","5"
"4011","Pepper (Spice)","Sweet orange","2"
"4015","Lemon","Shrimp","9"
"4018","Watermelon","Whisky","27"
"4024","Quince","Blue cheese","14"
"4031","Essential oil","Skipjack tuna","1"
"4032","White bread","Cocoa bean","34"
"4039","Common buckwheat","Plant","2"
"4043","White champagne","Radish","10"
"4045","Cheese","Soy bean","63"
"4047","Sour orange","Pear","16"
"4050","Mozzarella cheese","Soy bean","64"
"4056","Fishes","Sweet potato","4"
"4065","Garlic","Pineapple","3"
"4068","Prunus (Cherry, Plum)","Peanut","11"
"4086","Date","Sheep (Mutton, Lamb)","2"
"4098","Rice","Pistachio","4"
"4108","White mustard","Common thyme","1"
"4111","Cattle (Beef, Veal)","Red wine","59"
"4113","Black tea","Chinese cabbage","1"
"4120","Gin","Meat","4"
"4124","Essential oil","Lovage","3"
"4125","Skipjack tuna","Common thyme","1"
"4140","Anise","Cream","2"
"4141","Vaccinium (Blueberry, Cranberry, Huckleberry)","Pear","23"
"4152","Liquor","Ginger","38"
"4153","Clam","Fennel","3"
"4160","Apricot","Cheese","35"
"4173","Brassicas","White champagne","1"
"4189","Kale","Red wine","1"
"4195","Rose hip","Salmon","4"
"4213","Blackcurrant","Lingonberry","5"
"4220","Milk (Cow)","Wheat bread","44"
"4223","Common bean","Rice","36"
"4224","Oil palm","Potato","1"
"4225","Common buckwheat","Walnut","4"
"4226","Grape","Common sage","3"
"4229","Asparagus","Mung bean","23"
"4239","Nuts","Shrimp","3"
"4242","Rice","Turkey","26"
"4244","Watermelon","Meat","16"
"4249","Cheddar Cheese","Enokitake","57"
"4254","Mandarin orange (Clementine, Tangerine)","Red wine","21"
"4259","Cheese","Other fermented milk","12"
"4267","Domestic pig","Kohlrabi","10"
"4269","Vaccinium (Blueberry, Cranberry, Huckleberry)","Sake","3"
"4282","Pear","Blue cheese","19"
"4291","Quince","Cattle (Beef, Veal)","16"
"4292","Wild celery","Sausage","12"
"4299","Pepper","Cattle (Beef, Veal)","1"
"4301","Black tea","Cattle (Beef, Veal)","94"
"4305","Catfish","Chives","4"
"4311","Apple","Rubus (Blackberry, Raspberry)","66"
"4317","Cocoa bean","Enokitake","1"
"4320","Cocoa bean","Nectarine","13"
"4322","Essential oil","Rice","46"
"4338","Anise","Bean","2"
"4349","Almond","Quince","1"
"4350","Apricot","Oil palm","1"
"4356","Watermelon","Grape","53"
"4358","Mung bean","Rose hip","5"
"4359","Apricot","Macadamia nut","6"
"4364","Roe","Rubus (Blackberry, Raspberry)","5"
"4370","Avocado","Black raspberry","22"
"4372","Wild celery","Meat","12"
"4375","Sheep (Mutton, Lamb)","Quince","8"
"4382","Pecan nut","Rice","27"
"4385","Coconut","Domestic pig","27"
"4387","Vaccinium (Blueberry, Cranberry, Huckleberry)","Swiss cheese","27"
"4392","Common bean","Sunflower oil","1"
"4393","Red beetroot","Corn grits","2"
"4404","Whisky","White bread","2"
"4405","Cattle (Beef, Veal)","Salmon","64"
"4411","Grape","Kiwi","28"
"4415","Pistachio","Sesame oil","1"
"4416","Mandarin orange (Clementine, Tangerine)","White bread","1"
"4417","Carrot","Lemon","2"
"4418","Blue cheese","Corn","4"
"4427","Peanut oil","Pineapple","6"
"4429","Black raspberry","Vaccinium (Blueberry, Cranberry, Huckleberry)","52"
"4431","Skipjack tuna","Plant","1"
"4433","Vaccinium (Blueberry, Cranberry, Huckleberry)","Greek feta cheese","24"
"4434","Blackberry","Lemon","35"
"4435","Fig","Mushrooms","14"
"4438","Cheese","Garden tomato","51"
"4439","Tarragon","Blackberry","2"
"4447","Apple","Lemon balm","1"
"4460","Pepper (Spice)","Broccoli","1"
"4461","Common bean","Mushrooms","49"
"4463","Catfish","Coriander","8"
"4471","Green tea","Cheese","61"
"4472","Pear","Sausage","8"
"4476","Asparagus","White wine","30"
"4494","Black raspberry","Butter","25"
"4497","Domestic pig","Rye bread","42"
"4501","Butter","Cheese","62"
"4503","Essential oil","Pepper","3"
"4507","Whisky","Endive","2"
"4516","Pineapple","Soy bean","35"
"4517","White mustard","Hazelnut","3"
"4530","Green tea","Shallot","2"
"4541","Lovage","White bread","6"
"4543","Ginger","Roe","2"
"4557","Rice","Red wine","31"
"4567","Liquor","Butter","7"
"4568","Cheese","Popcorn","11"
"4569","Blackcurrant","Fruits","9"
"4574","Peanut","Cattle (Beef, Veal)","37"
"4581","Hazelnut","Nuts","8"
"4585","Kelp","Cattle (Beef, Veal)","8"
"4592","Green tea","Mushrooms","14"
"4593","Pepper (Spice)","Catfish","1"
"4604","Olive oil","Garden onion","2"
"4605","Rum","Turmeric","4"
"4606","Potato","Shiitake","42"
"4611","Sheep (Mutton, Lamb)","Scallop","21"
"4621","Apricot","Vaccinium (Blueberry, Cranberry, Huckleberry)","30"
"4627","Lingonberry","Bean","5"
"4633","Coriander","Fishes","6"
"4634","Mushrooms","Pecan nut","28"
"4636","Cinnamon","Barley","6"
"4637","Pear","Spearmint","4"
"4641","Coffee","Guava","48"
"4642","Chives","Barley","3"
"4648","Apple cider","Nuts","5"
"4650","Baked potato","Green tea","67"
"4668","Roe","Sunflower oil","1"
"4671","Black raspberry","Bean","23"
"4674","Lettuce","Peppermint","1"
"4680","Hazelnut","Yogurt","1"
"4682","Watermelon","Shiitake","31"
"4690","Nutmeg","Tamarind","9"
"4703","Blackcurrant","Kumquat","9"
"4704","Papaya","Pepper","13"
"4705","Chicken","Kelp","6"
"4721","Essential oil","Mandarin orange (Clementine, Tangerine)","11"
"4737","Cocoa bean","Mandarin orange (Clementine, Tangerine)","12"
"4738","Herring","Pistachio","3"
"4747","Coriander","Pepper","12"
"4760","Globe artichoke","Cheese","2"
"4763","White mustard","Okra","1"
"4774","Mackerel","Shallot","5"
"4782","Apple","Domestic pig","4"
"4788","Essential oil","Parsnip","1"
"4795","Catfish","Mandarin orange (Clementine, Tangerine)","8"
"4798","Blackcurrant","Chicken","29"
"4799","Green bell pepper","Gin","4"
"4801","Citrus","Vaccinium (Blueberry, Cranberry, Huckleberry)","28"
"4815","Cinnamon","Milk (Cow)","8"
"4816","Banana","Sheep (Mutton, Lamb)","20"
"4822","Parmesan cheese","Vegetable Broth","1"
"4824","Globe artichoke","Cheese","2"
"4825","Sweet marjoram","Sake","3"
"4839","Leek","Rubus (Blackberry, Raspberry)","18"
"4843","Green bell pepper","Plain cream cheese","18"
"4845","Liquor","Citrus","3"
"4852","Cheese","Cinnamon","6"
"4856","Cocoa bean","Pepper","7"
"4862","Black raspberry","Swiss cheese","24"
"4873","Lettuce","White bread","2"
"4874","Durian","Cheese","5"
"4887","Cottage cheese","Almond","5"
"4893","Brussel sprouts","Adzuki bean","6"
"4896","Citrus","Shallot","1"
"4909","Rose hip","Walnut","1"
"4913","Brassicas","Shiitake","1"
"4920","Butter","Plant","1"
"4930","Coconut oil","Potato chip","1"
"4940","Chicken","Cloves","7"
"4944","Sour orange","Sesame oil","1"
"4951","Pepper (Spice)","Durian","4"
"4954","Angelica","Rosemary","2"
"4960","Essential oil","Mushrooms","14"
"4964","Cinnamon","Fenugreek","2"
"4967","Mackerel","Octopus","1"
"4969","Common bean","Cheese","41"
"4970","Rum","Mackerel","25"
"4977","Lobster","Fishes","2"
"4979","Cattle (Beef, Veal)","Cheese","73"
"4980","Blue cheese","Vinegar","21"
"4982","Black tea","Liquor","83"
"4990","Sweet bay","Liquor","2"
"5000","Fruits","Grape","9"
"5009","Clam","Domestic pig","39"
"5016","Vaccinium (Blueberry, Cranberry, Huckleberry)","Whisky","17"
"5018","Herring","White bread","23"
"5022","Peanut oil","Pepper (C. frutescens)","1"
"5026","Cloves","Olive","13"
"5035","Butter","Mandarin orange (Clementine, Tangerine)","1"
"5036","Liquor","Cattle (Beef, Veal)","10"
"5048","Sour orange","Cocoa bean","7"
"5050","Other fermented milk","Squid","3"
"5051","Rice","Sausage","29"
"5054","Cocoa bean","Lichee","11"
"5056","Blackcurrant","Dill","15"
"5057","Black tea","Sausage","31"
"5058","Mango","Sweet orange","59"
"5060","Sesame oil","Sausage","2"
"5067","Fig","Skipjack tuna","3"
"5069","Domestic pig","Rose hip","5"
"5071","Beer","Pecan nut","33"
"5072","Fennel","Peanut","1"
"5082","Cucumber","Fenugreek","2"
"5090","Domestic pig","Port wine","4"
"5091","Domestic pig","Saffron","2"
"5097","Green bell pepper","Bivalvia (Clam, Mussel, Oyster)","3"
"5100","Apple cider","Sesame","5"
"5102","Baked potato","Citrus","15"
"5113","Cheese","Coconut","34"
"5115","Skipjack tuna","Sweet marjoram","2"
"5116","Nectarine","Sake","2"
"5128","Cocoa bean","Okra","13"
"5133","Meat","Swiss cheese","33"
"5136","Cardamom","Plant","7"
"5138","Peach","Yogurt","11"
"5140","Adzuki bean","Bean","86"
"5147","Grape","Pistachio","6"
"5149","Squid","Turkey","7"
"5150","Asparagus","Cattle (Beef, Veal)","2"
"5154","Mentha","Strawberry","14"
"5160","Cashew nut","Coriander","3"
"5164","Cream","Peanut","19"
"5168","Essential oil","Sheep (Mutton, Lamb)","36"
"5174","Okra","Salmon","10"
"5185","Common pea","Wheat bread","26"
"5189","Butter","Okra","10"
"5191","Elderberry","Green bell pepper","8"
"5196","Vaccinium (Blueberry, Cranberry, Huckleberry)","Hazelnut","5"
"5199","Prunus (Cherry, Plum)","Cattle (Beef, Veal)","4"
"5201","Mackerel","Garden onion","11"
"5207","Apple","Skipjack tuna","7"
"5212","Liquor","Prunus (Cherry, Plum)","1"
"5224","Liquor","Common buckwheat","2"
"5225","Cattle (Beef, Veal)","Domestic pig","100"
"5234","Rum","Mung bean","44"
"5236","Beer","Greek feta cheese","89"
"5239","Leek","Swede","4"
"5251","Coconut oil","Lovage","1"
"5252","Papaya","Shiitake","44"
"5264","Grape","Common pea","28"
"5265","Cheddar Cheese","Peach","29"
"5266","Parmesan cheese","Turkey","37"
"5268","Domestic pig","Swede","6"
"5277","Chicken","Rye","2"
"5280","Cream","Pineapple","6"
"5284","Citrus","Grape","26"
"5287","Green tea","Unknown","2"
"5292","Endive","Lentils","1"
"5295","Green tea","Bivalvia (Clam, Mussel, Oyster)","6"
"5297","Sheep (Mutton, Lamb)","Rubus (Blackberry, Raspberry)","28"
"5307","Corn","Pecan nut","20"
"5317","Grape","Fennel","2"
"5320","Grapefruit","Walnut","3"
"5325","Lichee","Mushrooms","4"
"5326","Bean","Vinegar","8"
"5339","Cinnamon","Fennel","10"
"5351","Cottage cheese","White wine","80"
"5352","Mate","Domestic pig","23"
"5357","Citrus","Mackerel","5"
"5364","Cattle (Beef, Veal)","Brussel sprouts","1"
"5367","Bean","Herring","25"
"5372","Grape","Pepper (C. frutescens)","6"
"5379","Cardamom","Wild celery","18"
"5381","Nutmeg","Scallop","2"
"5386","Cucumber","Bivalvia (Clam, Mussel, Oyster)","5"
"5400","Pasta","Parmesan cheese","4"
"5408","Strawberry","White wine","99"
"5411","Sweet orange","Peanut","1"
"5414","Kiwi","Strawberry","4"
"5418","Baked potato","Sesame","13"
"5423","Avocado","Pistachio","5"
"5428","Bean","Pecan nut","26"
"5431","Cattle (Beef, Veal)","Fishes","53"
"5432","Pineapple","Scallop","10"
"5439","Peach","Pistachio","4"
"5440","Cheddar Cheese","Greek feta cheese","129"
"5443","Black raisin","Cattle (Beef, Veal)","10"
"5446","Plain cream cheese","Cheese","127"
"5450","Rice","Winter squash","5"
"5451","Mushrooms","Crustaceans","1"
"5452","Passion fruit","Cheese","46"
"5455","Domestic pig","Peanut","57"
"5457","Lovage","Tuna","13"
"5461","Peanut","Plant","1"
"5470","Carrot","Nuts","2"
"5471","Wild celery","Juniperus communis","20"
"5472","Mackerel","Rye bread","26"
"5473","Vaccinium (Blueberry, Cranberry, Huckleberry)","Vanilla","9"
"5475","Cheddar Cheese","Grape","59"
"5483","Durian","Spearmint","2"
"5486","Carrot","Parmesan cheese","12"
"5487","Vaccinium (Blueberry, Cranberry, Huckleberry)","White bread","12"
"5499","Fig","Liquorice","8"
"5522","Swiss cheese","Lime","17"
"5537","Fenugreek","Plant","1"
"5539","Cream","Quince","3"
"5544","Coriander","Lingonberry","1"
"5546","Blue cheese","Salmon","45"
"5560","Chicken","Cattle (Beef, Veal)","48"
"5561","Cheese","Tuna","42"
"5565","Mushrooms","Cheese","52"
"5576","Grape","Red wine","61"
"5587","Common buckwheat","Lichee","6"
"5589","Nuts","Sesame oil","1"
"5593","Cattle (Beef, Veal)","Brussel sprouts","8"
"5602","Barley","Vaccinium (Blueberry, Cranberry, Huckleberry)","2"
"5612","Grape","Swiss cheese","59"
"5618","Chili","Greek feta cheese","4"
"5621","Cucumber","Milk (Cow)","12"
"5633","Common buckwheat","Mushrooms","11"
"5645","Fishes","White wine","39"
"5647","Common buckwheat","Potato chip","5"
"5651","White champagne","Sesame","6"
"5670","Domestic pig","Turmeric","1"
"5677","Cheese","Greek feta cheese","129"
"5683","Vaccinium (Blueberry, Cranberry, Huckleberry)","Pear","22"
"5697","Blackcurrant","Sesame","2"
"5713","Cheese","Grape","58"
"5716","Green bell pepper","Kumquat","3"
"5727","Mushrooms","Port wine","41"
"5734","Liquor","Domestic pig","45"
"5735","Pear","Rubus (Blackberry, Raspberry)","27"
"5749","Gadus (Common cod)","Olive","15"
"5751","Blackcurrant","Roe","3"
"5753","Nuts","Strawberry","5"
"5759","Cardamom","Fishes","11"
"5763","Garlic","Pistachio","1"
"5773","Mandarin orange (Clementine, Tangerine)","Rapeseed oil","4"
"5780","White bread","Mango","20"
"5791","Domestic pig","Cardamom","18"
"5793","Eggs","Endive","8"
"5796","Almond","Lima bean","5"
"5798","Red wine","Cooking oil","1"
"5801","Whisky","Essential oil","5"
"5804","Cauliflower","Domestic pig","13"
"5808","Swiss cheese","Saffron","3"
"5811","Cardamom","Sausage","10"
"5817","Apple cider","Sour cherry","4"
"5825","Lovage","Vinegar","2"
"5835","Buttermilk","Pecan nut","1"
"5841","Watermelon","Salmon","21"
"5852","Mate","Strawberry","6"
"5853","Cheese","Kiwi","15"
"5858","Common buckwheat","Strawberry","31"
"5860","Milk (Cow)","Cheese","67"
"5862","Chives","Tuna","5"
"5869","Chili","Sheep (Mutton, Lamb)","2"
"5874","Cassava","Swiss cheese","4"
"5876","Buttermilk","Mushrooms","2"
"5878","Roe","Pineapple","2"
"5885","Asparagus","Tea","30"
"5887","Domestic pig","Red wine","35"
"5893","Green tea","Essential oil","18"
"5899","Sour orange","Cheese","9"
"5902","Mackerel","White mustard","5"
"5919","Endive","Bivalvia (Clam, Mussel, Oyster)","5"
"5931","Oil palm","Shallot","1"
"5939","Coffee","Red wine","64"
"5945","Liquor","Cream","10"
"5955","Enokitake","Star anise","2"
"5974","Sweet orange","Wheat bread","3"
"5982","Angelica","Tarragon","1"
"5988","Peanut","Cheese","60"
"5991","Oat","Pecan nut","2"
"5992","Red grape juice","Pecan nut","1"
"5993","Liquor","Common pea","2"
"5994","Plant","Okra","4"
"5996","Sour orange","Kumquat","10"
"6000","Fishes","Mushrooms","10"
"6002","Cardamom","Sweet orange","1"
"6003","Blue cheese","Mung bean","44"
"6004","Cottage cheese","Crab","23"
"6005","Rice","Rum","43"
"6008","Asparagus","Catfish","15"
"6012","Blackcurrant","White mustard","2"
"6019","Domestic pig","Tea","61"
"6027","Rubus (Blackberry, Raspberry)","Sweet potato","5"
"6037","Pepper (Spice)","Essential oil","16"
"6038","Elderberry","Essential oil","43"
"6039","Barley","Pear","7"
"6040","Chicken","Winter squash","9"
"6042","Prunus (Cherry, Plum)","Cheese","27"
"6044","Skipjack tuna","Rum","17"
"6046","Lemon","Prickly pear","8"
"6049","Okra","Green cabbage","1"
"6051","Crab","Salmon","16"
"6058","Honey","Swiss cheese","29"
"6063","Mung bean","Sausage","23"
"6065","Broccoli","Mushrooms","6"
"6068","Rye bread","Wheat bread","62"
"6077","Parmesan cheese","Green cabbage","10"
"6079","Globe artichoke","Coriander","2"
"6081","Domestic pig","Milk (Cow)","31"
"6083","Tarragon","Prunus (Cherry, Plum)","1"
"6086","Blackberry","Sweet orange","16"
"6095","Barley","Vaccinium (Blueberry, Cranberry, Huckleberry)","2"
"6096","Date","Potato","2"
"6110","Lime","Port wine","18"
"6114","Nuts","Rubus (Blackberry, Raspberry)","5"
"6125","Mango","Watermelon","43"
"6132","Mozzarella cheese","Sake","15"
"6139","Milk (Cow)","Domestic pig","55"
"6140","Black raisin","Rosemary","2"
"6148","Domestic pig","Parsley","3"
"6149","Mandarin orange (Clementine, Tangerine)","Watermelon","1"
